UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,6,2010,9,4175773,2133427,2042346,1620137,1544403,310669,302758,25744,24931,98464,94974,4961,4738,73452,70542,1686549,1608213,348038,338873,41564,40123,126222,121407,11162,10623,1646562,1577017,1175746,1119866,291663,284272,18110,17603,94982,91730,3680,3504,62381,60042,1232328,1174327,323808,315399,30105,29179,119195,114845,8538,8146,486865,465329,444391,424537,19006,18486,7634,7328,3482,3244,1281,1234,11071,10500,454221,433886,24230,23474,11459,10944,7027,6562,2624,2477
R,6,2010,10,4002802,2049558,1953244,1562371,1480789,300201,291740,24709,23553,88950,85981,4620,4440,68707,66741,1624682,1541246,335414,326283,39690,38122,114330,110383,10277,9900,1599479,1526600,1153018,1093234,281589,273883,17340,16658,85485,82688,3289,3151,58758,56986,1206486,1145019,312087,303779,28918,27818,107711,104021,7736,7468,450079,426644,409353,387555,18612,17857,7369,6895,3465,3293,1331,1289,9949,9755,418196,396227,23327,22504,10772,10304,6619,6362,2541,2432
R,6,2010,11,3962992,2027238,1935754,1547188,1468601,299715,291379,24582,23447,84981,83911,4642,4363,66130,64053,1607118,1526678,333715,324730,39108,37527,109144,106983,10191,9500,1601421,1529285,1160069,1099673,281699,273787,17550,16947,81722,80761,3354,3150,57027,54967,1211890,1149695,311545,302840,28918,27874,102876,100911,7816,7239,425817,406469,387119,368928,18016,17592,7032,6500,3259,3150,1288,1213,9103,9086,395228,376983,22170,21890,10190,9653,6268,6072,2375,2261
R,6,2010,12,3946977,2020188,1926789,1539429,1460666,303067,293469,24246,23228,85853,84021,4535,4227,63058,61178,1596517,1516040,335414,325276,38204,36590,108771,106003,9833,9279,1601100,1528592,1157998,1098806,285419,276394,17454,16810,82686,81000,3323,3064,54220,52518,1207200,1146440,313662,304120,28283,27220,102798,100243,7610,7114,419088,398197,381431,361860,17648,17075,6792,6418,3167,3021,1212,1163,8838,8660,389317,369600,21752,21156,9921,9370,5973,5760,2223,2165
R,6,2010,13,3969920,2029705,1940215,1549873,1473320,304126,295415,24206,23398,86697,85052,4530,4187,60273,58843,1604350,1526405,334470,325266,37995,36665,108697,106505,9644,9288,1614113,1544996,1171340,1113622,286569,278596,17449,16988,83582,82055,3287,3044,51886,50691,1218353,1159441,313065,304661,28266,27397,102928,100944,7405,7178,415592,395219,378533,359698,17557,16819,6757,6410,3115,2997,1243,1143,8387,8152,385997,366964,21405,20605,9729,9268,5769,5561,2239,2110
R,6,2010,14,4051866,2074694,1977172,1586584,1502982,311481,302900,24689,23632,87912,85973,4603,4352,59425,57333,1640183,1554566,341007,331766,38721,37130,109687,106802,9852,9310,1657121,1579855,1205968,1140847,293934,286075,17842,17298,84829,83109,3338,3202,51210,49324,1252250,1185367,319684,311302,28934,27996,104026,101277,7624,7189,417573,397317,380616,362135,17547,16825,6847,6334,3083,2864,1265,1150,8215,8009,387933,369199,21323,20464,9787,9134,5661,5525,2228,2121
R,6,2010,15,4108129,2105535,2002594,1606467,1519586,324681,315051,25054,24010,87028,83946,4743,4387,57562,55614,1658073,1569329,352718,342655,39152,37560,108165,104145,9978,9416,1687528,1606557,1225272,1158765,307012,298028,18174,17577,84044,81019,3429,3220,49597,47948,1269817,1201736,331456,322106,29376,28392,102704,98797,7670,7296,418007,396037,381195,360821,17669,17023,6880,6433,2984,2927,1314,1167,7965,7666,388256,367593,21262,20549,9776,9168,5461,5348,2308,2120
R,6,2010,16,4154713,2129738,2024975,1620963,1531875,335326,326573,25860,25112,87612,82862,4810,4601,55167,53952,1670345,1580056,361638,352917,40101,39031,107846,102219,9953,9515,1711912,1630802,1239429,1172928,317696,309284,19030,18620,84643,80025,3571,3466,47543,46479,1282031,1214476,340553,332202,30430,29807,102549,97095,7809,7494,417826,394173,381534,358947,17630,17289,6830,6492,2969,2837,1239,1135,7624,7473,388314,365580,21085,20715,9671,9224,5297,5124,2144,2021
R,6,2010,17,4253212,2183478,2069734,1661481,1565330,348707,337495,26964,26088,88049,83928,4772,4564,53505,52329,1709272,1611901,373485,362183,41247,40402,107963,102846,9799,9551,1759569,1674151,1274185,1204763,330927,320463,19747,19370,85068,81076,3525,3409,46117,45070,1315447,1244941,352416,341887,31254,30932,102698,97776,7665,7482,423909,395583,387296,360567,17780,17032,7217,6718,2981,2852,1247,1155,7388,7259,393825,366960,21069,20296,9993,9470,5265,5070,2134,2069
R,6,2010,18,4334671,2223059,2111612,1697067,1601021,351508,342745,28135,27255,88957,84292,4938,4609,52454,51690,1743730,1646890,374914,366424,43148,41954,108512,103094,10024,9641,1795108,1715485,1305343,1240090,334097,325726,20788,20477,86039,81406,3718,3446,45123,44340,1345489,1279461,354307,346115,32974,32333,103356,97997,7909,7622,427951,396127,391724,360931,17411,17019,7347,6778,2918,2886,1220,1163,7331,7350,398241,367429,20607,20309,10174,9621,5156,5097,2115,2019
R,6,2010,19,4425582,2273410,2152172,1739128,1634703,358947,348936,28697,27771,89764,85367,5023,4831,51851,50564,1785024,1679402,381348,371133,43915,42754,109507,104266,10249,9922,1840930,1757510,1343227,1275270,341203,331937,21204,20820,86859,82457,3750,3631,44687,43395,1382827,1313661,360530,351058,33611,32974,104394,99129,8074,7846,432480,394662,395901,359433,17744,16999,7493,6951,2905,2910,1273,1200,7164,7169,402197,365741,20818,20075,10304,9780,5113,5137,2175,2076
R,6,2010,20,4498701,2314562,2184139,1773250,1659920,364320,354605,29468,28097,91549,87227,4999,4836,50976,49454,1818315,1703547,385597,375694,45135,43460,110868,105724,10243,9814,1880191,1791740,1375377,1302090,346822,337880,21830,21188,88628,84460,3749,3690,43785,42432,1414123,1339566,364992,355921,34674,33733,105802,100818,8059,7806,434371,392399,397873,357830,17498,16725,7638,6909,2921,2767,1250,1146,7191,7022,404192,363981,20605,19773,10461,9727,5066,4906,2184,2008
R,6,2010,21,4356936,2241922,2115014,1722790,1612243,344908,335647,28524,27138,93188,88764,4952,4644,47560,46578,1764804,1653182,364117,354813,43635,42087,111394,106405,9935,9402,1823128,1742327,1339046,1271568,328328,320292,20884,20592,90361,86145,3713,3546,40796,40184,1375064,1306928,344653,336759,33269,32914,106564,101896,7855,7491,418794,372687,383744,340675,16580,15355,7640,6546,2827,2619,1239,1098,6764,6394,389740,346254,19464,18054,10366,9173,4830,4509,2080,1911
R,6,2010,22,4317809,2221361,2096448,1715984,1604478,333409,325704,28424,26889,93329,90020,4943,4610,45272,44747,1755869,1643854,351220,343748,43336,41681,110652,106982,9717,9204,1801865,1724973,1330485,1264678,317411,310644,21017,20187,90548,87413,3709,3563,38695,38488,1364574,1298581,332446,325988,33267,32347,105891,102521,7670,7419,419496,371475,385499,339800,15998,15060,7407,6702,2781,2607,1234,1047,6577,6259,391295,345273,18774,17760,10069,9334,4761,4461,2047,1785
R,6,2010,23,4288263,2207298,2080965,1712174,1598014,324572,316888,28084,26396,93633,91780,4866,4550,43969,43337,1750737,1635918,341441,334174,43148,41166,110320,108034,9608,8984,1788964,1713146,1327306,1261290,308881,302251,20596,19642,90965,89194,3625,3520,37591,37249,1360233,1293851,323034,316923,33060,31822,105794,103704,7587,7227,418334,367819,384868,336724,15691,14637,7488,6754,2668,2586,1241,1030,6378,6088,390504,342067,18407,17251,10088,9344,4526,4330,2021,1757
R,6,2010,24,4337550,2236387,2101163,1738341,1615288,323744,315485,28366,26355,97948,97103,5002,4654,42986,42278,1775899,1652082,339708,331763,43554,41350,114434,113075,9744,9195,1810890,1733580,1346131,1278141,308179,301167,20830,19786,95337,94568,3767,3635,36646,36283,1378082,1309672,321513,314885,33302,32263,110019,108778,7719,7465,425497,367583,392210,337147,15565,14318,7536,6569,2611,2535,1235,1019,6340,5995,397817,342410,18195,16878,10252,9087,4415,4297,2025,1730
R,6,2010,25,4350116,2243151,2106965,1747199,1621081,320146,311235,28130,26373,101059,102167,5067,4608,41550,41501,1783407,1657159,335048,326763,43187,41447,117322,118094,9699,9045,1810878,1738114,1347794,1282077,304941,297361,20613,19816,98375,99642,3767,3622,35388,35596,1378595,1312983,317296,310417,33019,32333,112859,113847,7628,7329,432273,368851,399405,339004,15205,13874,7517,6557,2684,2525,1300,986,6162,5905,404812,344176,17752,16346,10168,9114,4463,4247,2071,1716
R,6,2010,26,4289662,2214648,2075014,1723318,1591716,313686,304827,27563,25957,104723,107633,5202,4663,40156,40218,1758092,1626517,327810,319477,42329,40653,120424,123215,9924,9250,1774786,1708220,1316433,1254330,298406,291047,19973,19584,102072,105153,3882,3685,34020,34421,1345805,1284041,309961,303310,32130,31747,116016,119069,7837,7522,439862,366794,406885,337386,15280,13780,7590,6373,2651,2480,1320,978,6136,5797,412287,342476,17849,16167,10199,8906,4408,4146,2087,1728
R,6,2010,27,4354721,2248918,2105803,1752508,1615694,314869,306493,28324,25936,108758,113521,5043,4634,39416,39525,1786526,1649654,328608,320674,43044,40664,124096,129013,9669,9160,1789765,1729920,1326947,1269252,299384,292560,20398,19616,105994,111041,3666,3638,33376,33813,1355646,1298206,310525,304383,32580,31875,119665,124900,7575,7462,459153,375883,425561,346442,15485,13933,7926,6320,2764,2480,1377,996,6040,5712,430880,351448,18083,16291,10464,8789,4431,4113,2094,1698
R,6,2010,28,4365380,2238608,2126772,1745083,1626934,309462,310597,27009,24677,113843,120285,5215,4919,37996,39360,1777448,1660374,322374,324819,41229,39035,129064,136002,9933,9750,1769480,1745266,1309904,1275441,293513,296140,19062,18487,111096,117738,3834,3901,32071,33559,1337112,1303845,303903,307820,30714,30402,124692,131795,7830,8015,469128,381506,435179,351493,15949,14457,7947,6190,2747,2547,1381,1018,5925,5801,440336,356529,18471,16999,10515,8633,4372,4207,2103,1735
R,6,2010,29,4405846,2241542,2164304,1748565,1653294,306090,316686,26666,24556,118138,126393,5391,5070,36692,38305,1779366,1685327,318293,330803,40166,38031,133329,141956,10471,10135,1770349,1781213,1311555,1301077,289899,301422,18628,18363,115272,123711,3949,4024,31046,32616,1337388,1328170,299573,312963,29801,29508,128991,137674,8381,8382,471193,383091,437010,352217,16191,15264,8038,6193,2866,2682,1442,1046,5646,5689,441978,357157,18720,17840,10365,8523,4338,4282,2090,1753
R,6,2010,30,4355771,2214843,2140928,1726878,1630962,302803,316117,25891,23677,119407,128494,5588,5017,34276,36661,1755426,1661525,314455,329636,38481,36582,133580,143555,10342,9810,1737875,1758193,1284269,1278873,286470,300816,17876,17547,116503,125835,4094,4004,28663,31118,1307924,1304626,295498,311778,28192,28182,129209,139373,8223,8141,476968,382735,442609,352089,16333,15301,8015,6130,2904,2659,1494,1013,5613,5543,447502,356899,18957,17858,10289,8400,4371,4182,2119,1669
R,6,2010,31,4136933,2105185,2031748,1644327,1544835,280986,298528,24442,22126,118233,127829,5391,4854,31806,33576,1670796,1572758,291924,310855,36086,34067,131362,141673,9751,9223,1647824,1665446,1219604,1208353,265469,283338,16864,16272,115388,125244,3957,3871,26542,28368,1241469,1231769,273932,293213,26384,26053,127169,137702,7693,7685,457361,366302,424723,336482,15517,15190,7578,5854,2845,2585,1434,983,5264,5208,429327,340989,17992,17642,9702,8014,4193,3971,2058,1538
R,6,2010,32,4024458,2047873,1976585,1606377,1507602,266374,284671,23503,21435,116654,126735,5213,4675,29752,31467,1631208,1533719,276361,296054,34452,32496,129111,140011,9202,8760,1593295,1611955,1183688,1171826,251015,269729,16073,15835,113948,124162,3833,3704,24738,26699,1204122,1193783,258606,278824,24952,25001,125225,136182,7241,7221,454578,364630,422689,335776,15359,14942,7430,5600,2706,2573,1380,971,5014,4768,427086,339936,17755,17230,9500,7495,3886,3829,1961,1539
R,6,2010,33,3946534,2004781,1941753,1572625,1478520,256821,279326,23213,21186,118827,128285,5198,4582,28097,29854,1595958,1503311,266056,290143,33597,31699,130800,140947,9013,8438,1558266,1576528,1156757,1141916,242363,264531,15838,15583,116191,125795,3848,3553,23269,25150,1175876,1162640,249356,273031,24253,24213,126902,137172,7150,6872,446515,365225,415868,336604,14458,14795,7375,5603,2636,2490,1350,1029,4828,4704,420082,340671,16700,17112,9344,7486,3898,3775,1863,1566
R,6,2010,34,3859481,1959325,1900156,1535861,1445283,247545,271379,22379,20376,121886,130195,4992,4478,26662,28445,1557944,1468788,256205,281412,32329,30552,133220,142275,8679,8204,1518486,1537153,1124737,1110289,233502,256775,15134,15012,119383,127735,3651,3468,22079,23874,1142799,1129854,239982,264675,23265,23366,129572,138578,6822,6641,440839,363003,411124,334994,14043,14604,7245,5364,2503,2460,1341,1010,4583,4571,415145,338934,16223,16737,9064,7186,3648,3697,1857,1563
R,6,2010,35,3952497,2004595,1947902,1574630,1485334,250091,275920,21872,20031,126812,134314,4962,4351,26228,27952,1596215,1508487,258600,285638,31674,29972,137987,146273,8551,7988,1566635,1584892,1165713,1149880,236353,261285,14864,14842,124369,131921,3661,3425,21675,23539,1183343,1169186,242665,268854,22821,23053,134434,142767,6773,6605,437960,363010,408917,335454,13738,14635,7008,5189,2443,2393,1301,926,4553,4413,412872,339301,15935,16784,8853,6919,3553,3506,1778,1383
R,6,2010,36,3823057,1932701,1890356,1516222,1440735,240995,267801,21139,19564,124917,131476,4627,4207,24801,26573,1536650,1462711,248805,276896,30483,29236,135734,142943,8007,7582,1517866,1540239,1128621,1116955,227997,253773,14519,14577,122563,129185,3492,3313,20674,22436,1145392,1135302,233800,260863,22224,22599,132358,139621,6445,6228,414835,350117,387601,323780,12998,14028,6620,4987,2354,2291,1135,894,4127,4137,391258,327409,15005,16033,8259,6637,3376,3322,1562,1354
R,6,2010,37,3929144,1981257,1947887,1551704,1484120,251302,279094,21573,19890,127009,134127,4659,4194,25010,26462,1572235,1505896,259042,288191,31220,29810,137767,145448,8077,7475,1568947,1596592,1166670,1159493,238253,264815,14967,14901,124651,131788,3509,3308,20897,22287,1183546,1177641,244051,271839,22957,23192,134441,142014,6497,6139,412310,351295,385034,324627,13049,14279,6606,4989,2358,2339,1150,886,4113,4175,388689,328255,14991,16352,8263,6618,3326,3434,1580,1336
R,6,2010,38,4109796,2070861,2038935,1635326,1566137,258242,288062,21524,20381,126019,133487,4503,4224,25247,26644,1656030,1588007,265915,296907,31479,30419,136857,144994,7947,7717,1666932,1691429,1258031,1245217,245410,273824,15192,15353,123769,131152,3385,3316,21145,22567,1275113,1263530,251110,280720,23507,23793,133652,141581,6416,6367,403929,347506,377295,320920,12832,14238,6332,5028,2250,2335,1118,908,4102,4077,380917,324477,14805,16187,7972,6626,3205,3413,1531,1350
R,6,2010,39,4333824,2174339,2159485,1731643,1674039,266635,301831,22162,21016,123421,131157,4558,4313,25920,27129,1752930,1696377,274512,310879,32645,31572,134358,142497,8074,7886,1775302,1812394,1359514,1353920,253650,287293,15781,16049,121149,128785,3472,3365,21736,22982,1377152,1372641,259523,294347,24527,24998,131081,139000,6542,6494,399037,347091,372129,320119,12985,14538,6381,4967,2272,2372,1086,948,4184,4147,375778,323736,14989,16532,8118,6574,3277,3497,1532,1392
R,6,2010,40,4395711,2216234,2179477,1771402,1695725,268864,299966,21801,20755,124318,131882,4630,4345,25219,26804,1792066,1717605,276457,308690,32042,31621,134869,142982,8169,7933,1815085,1835711,1397277,1378536,255643,285656,15440,15753,122033,129564,3571,3471,21121,22731,1414339,1396899,261275,292478,24058,24948,131596,139579,6679,6573,401149,343766,374125,317189,13221,14310,6361,5002,2285,2318,1059,874,4098,4073,377727,320706,15182,16212,7984,6673,3273,3403,1490,1360
R,6,2010,41,4138464,2077605,2060859,1667131,1611259,246847,276584,20848,19629,115632,124518,4127,4000,23020,24869,1685998,1631561,253509,284472,30687,30137,125067,134634,7366,7301,1710347,1740530,1324658,1315515,234830,263602,14886,14796,113604,122338,3174,3206,19195,21073,1340147,1332547,239647,269690,23181,23727,122122,131466,6040,6118,367258,320329,342473,295744,12017,12982,5962,4833,2028,2180,953,794,3825,3796,345851,299014,13862,14782,7506,6410,2945,3168,1326,1183
R,6,2010,42,4074220,2040515,2033705,1637175,1587633,246890,279634,20281,19560,110114,119711,4006,3966,22049,23201,1655244,1606497,253233,286899,29831,29511,119032,128999,7121,7172,1681351,1718612,1302252,1296684,235010,266706,14572,14892,108082,117597,3066,3165,18369,19568,1317056,1312408,239569,272213,22650,23384,116169,125964,5832,5986,359164,315093,334923,290949,11880,12928,5709,4668,2032,2114,940,801,3680,3633,338188,294089,13664,14686,7181,6127,2863,3035,1289,1186
R,6,2010,43,4084557,2038504,2046053,1645198,1608884,245148,279170,20109,19864,102837,111396,3936,3911,21276,22828,1662575,1627404,251172,286322,29624,29978,111324,120365,6925,7000,1695783,1741414,1325693,1327598,233755,266726,14540,15202,100905,109450,3057,3123,17833,19315,1340068,1343117,238114,272139,22637,23902,108592,117530,5673,5835,342721,304639,319505,281286,11393,12444,5569,4662,1932,1946,879,788,3443,3513,322507,284287,13058,14183,6987,6076,2732,2835,1252,1165
R,6,2010,44,4206184,2099971,2106213,1690202,1652800,258694,292864,20888,20495,104308,112524,4066,3903,21813,23627,1707908,1671969,264833,300101,30826,31174,112916,121638,7134,7170,1756634,1802018,1370574,1372290,246979,280232,15303,15772,102344,110599,3139,3106,18295,20019,1385223,1388332,251409,285706,23818,24996,110132,118796,5845,5985,343337,304195,319628,280510,11715,12632,5585,4723,1964,1925,927,797,3518,3608,322685,283637,13424,14395,7008,6178,2784,2842,1289,1185
R,6,2010,45,4495772,2242913,2252859,1813768,1777406,273464,310595,21817,21746,107152,114671,4144,4116,22568,24325,1832177,1797042,279455,317651,32429,33244,115945,123956,7352,7525,1898656,1944886,1493080,1492851,261924,298191,16121,17005,105156,112651,3258,3296,19117,20892,1508529,1509532,266323,303690,25228,27059,113145,121038,6093,6290,344257,307973,320688,284555,11540,12404,5696,4741,1996,2020,886,820,3451,3433,323648,287510,13132,13961,7201,6185,2800,2918,1259,1235
R,6,2010,46,4529518,2244676,2284842,1826053,1814691,265400,305705,21763,22172,104780,113825,4141,4004,22539,24445,1844495,1834384,271332,312731,32715,33955,113309,123054,7315,7361,1919462,1986572,1523407,1539314,254220,293738,16337,17410,102908,111858,3347,3227,19243,21025,1538958,1556021,258659,299208,25849,27726,110665,120222,6158,6204,325214,298270,302646,275377,11180,11967,5426,4762,1872,1967,794,777,3296,3420,305537,278363,12673,13523,6866,6229,2644,2832,1157,1157
R,6,2010,47,4513090,2230892,2282198,1819409,1819682,260499,300991,21324,21460,103553,111718,3899,3980,22208,24367,1837473,1839375,266065,307785,32395,33728,112015,120628,6969,7237,1923542,1995958,1533387,1555642,249897,289272,16233,16911,101718,109814,3172,3270,19135,21049,1548796,1572490,254054,294578,25962,27757,109444,117876,5922,6126,307350,286240,286022,264040,10602,11719,5091,4549,1835,1904,727,710,3073,3318,288677,266885,12011,13207,6433,5971,2571,2752,1047,1111
R,6,2010,48,4526405,2237490,2288915,1838495,1837897,256499,297810,21034,21475,95584,103966,3878,3774,22000,23993,1856421,1857348,261924,304376,32231,33812,103848,112648,6915,6985,1941446,2013805,1562715,1583786,246623,286888,16098,17088,93836,102157,3129,3064,19045,20822,1578067,1600489,250735,292037,25947,28011,101389,110035,5852,5903,296044,275110,275780,254111,9876,10922,4936,4387,1748,1809,749,710,2955,3171,278354,256859,11189,12339,6284,5801,2459,2613,1063,1082
R,6,2010,49,4565099,2247930,2317169,1852486,1865148,256292,298873,20530,21719,92998,103802,3764,3795,21860,23832,1870279,1884346,261620,305437,31789,34266,101185,112235,6789,6901,1966047,2050075,1590161,1618406,246759,288224,15785,17566,91238,102012,3064,3123,19040,20744,1605527,1634930,250862,293427,25759,28728,98730,109663,5766,5884,281883,267094,262325,246742,9533,10649,4745,4153,1760,1790,700,672,2820,3088,264752,249416,10758,12010,6030,5538,2455,2572,1023,1017
R,6,2010,50,4644430,2297582,2346848,1886486,1881549,266789,308195,20969,22029,97338,106841,3942,3895,22058,24339,1904443,1901048,272203,314893,32442,34994,105540,115430,6854,7016,2013947,2080755,1622344,1636054,257018,297397,16332,17804,95659,105017,3273,3227,19321,21256,1637889,1652913,261192,302726,26598,29401,103229,112797,5878,5995,283635,266093,264142,245495,9771,10798,4637,4225,1679,1824,669,668,2737,3083,266554,248135,11011,12167,5844,5593,2311,2633,976,1021
